MOF,Density_g_cm^3,POAVF__,Cp_J_g_K,Henry_mol_kg_Pa_CO2,Henry_mol_kg_Pa_N2,T_ref_K_CO2,T_ref_K_N2,Uptake_mean_CO2,Uptake_mean_N2,Heat_mean_CO2,Heat_mean_N2,Uptake_max_CO2,Uptake_max_N2,Heat_max_CO2,Heat_max_N2,Uptake_min_CO2,Uptake_min_N2,Heat_min_CO2,Heat_min_N2,Uptake_first_CO2,Uptake_first_N2,Heat_first_CO2,Heat_first_N2,Uptake_last_CO2,Uptake_last_N2,Heat_last_CO2,Heat_last_N2,Henry_selectivity_CO2_N2,Uptake_mean_selectivity_CO2_N2,Uptake_max_selectivity_CO2_N2,Uptake_sat_mol_kg,Henry_mol_kg_Pa,Heat_henry_kJ_mol,Uptake_des_mol_kg,Heat_des_kJ_mol,Uptake_CO2_bin_mol_kg,Uptake_CO2_ter_mol_kg,WRC__,nCAC
RSM3324,1.3781,0.1502,0.9558,0.000366122,1.69e-06,298.15,298.15,2.0345403181063797,2.0767854233208203,-39.91141782750148,-22.085985748722802,2.7199024345694003,2.8857814607309002,-38.45693043000173,-21.201616881549157,0.30496920411268,0.10320351314432,-41.61616653859049,-22.94967114937164,0.30496920411268,0.10320351314432,-41.54499664138779,-21.283936283820204,2.7199024345694003,2.8857814607309002,-41.28339991006233,-22.3666726211101,216.6401084969772,0.9796584159629407,0.9425185072328972,5.897985,0.308677,-64.87048599,4.163449314,-54.25134,1.455006164,0.005650538,0.003883515,113.00344158536558
RSM3334,0.8045,0.6808,0.7049,2.62e-05,2.81e-06,298.15,298.15,13.425166983161425,12.14567686035913,-21.671525712085767,-11.714361061872692,19.651648244381,20.342549801753,-19.29850725114787,-10.593267286075124,0.25575801889359,0.25515899363968,-27.616678282530135,-13.812980615297922,0.25575801889359,0.25515899363968,-20.289018139639115,-11.081075369267978,19.651648244381,20.342549801753,-19.29850725114787,-13.575343537503617,9.323840098277545,1.1053453123701298,0.9660366294242314,46.8866775,0.000413558,-38.67471809,0.328336692,-27.94494,0.375118632,0.387221518,1.032264157,-5992.351576035546
RSM3337,0.2772,0.8382,0.9675,2.28e-05,4.44e-06,298.15,298.15,45.40020715509017,47.83720858016898,-16.314908348189245,-10.41062426877259,72.980309536795,87.558034608717,-14.747822112835316,-7.075319987741825,0.39388342041373,0.39538062657315,-18.957678408282963,-15.057301102436353,0.39388342041373,0.39538062657315,-16.576452945868226,-8.472213557325327,72.980309536795,87.558034608717,-16.96485078784246,-15.057301102436353,5.135133978573428,0.9490563622458099,0.8335078541099241,167.741535,6.35e-05,-29.16799255,0.303400948,-25.03468,0.340102199,0.327947249,0.96426089,-660.559327751734
RSM3341,1.3249,0.1682,0.8998,0.000147966,5.2e-06,298.15,298.15,1.4180840953201195,1.22983951566452,-32.1234393523288,-18.25128789542583,1.8317396427741999,1.5817372709878001,-31.27382977885924,-14.972000618336326,0.22317035755959,0.074821956014607,-32.83633338127653,-21.44476394665816,0.22317035755959,0.074821956014607,-32.82715086573693,-21.37886279092922,1.8317396427741999,1.5817372709878001,-32.006864405423954,-14.972000618336326,28.454994527885667,1.153064344783825,1.1580555610408765,6.881445,0.000310843,-42.23186804,0.283031659,-38.14829,0.793375573,0.149432146,0.188349819,282.7369656108329
RSM3355,0.6415,0.6327,0.9743,4.28e-05,4.39e-06,298.15,298.15,15.810108641406021,14.24587902216078,-25.087875320541205,-13.474271133355172,22.756237188453,23.189559295377,-20.671663564367957,-11.631271933921479,0.41360924405446,0.39859278406019,-30.83166196357175,-15.717419107859294,0.41360924405446,0.39859278406019,-20.920191314044484,-11.777280224175687,22.756237188453,23.189559295377,-22.840332895483662,-15.717419107859294,9.7494283030915,1.1098022534664815,0.9813139136709957,54.597348,7.74e-06,-17.10014357,0.067639228,-16.13698,0.596372995,0.560165082,0.939286465,1478.326465953479
RSM3363,0.9638,0.4569,0.8905,0.000169694,4.94e-06,298.15,298.15,6.060132465127095,5.914197721250096,-27.749921613845796,-13.266918539888716,9.4664529852578,9.0392093651826,-21.83149461904915,-12.530464862672847,0.14200642422645,0.17078305644855,-30.924064495122433,-16.21390148458632,0.14200642422645,0.17078305644855,-30.819886179986238,-16.21390148458632,9.4664529852578,9.0392093651826,-30.924064495122433,-12.756982687836386,34.35100519210421,1.0246753238146946,1.0472655962278976,26.1334515,9.61e-05,-37.85229238,0.122816045,-28.10992,0.862047809,0.512022975,0.593961227,317.6767013605069
RSM3364,1.0947,0.3407,0.8984,0.000248064,6.49e-06,298.15,298.15,4.137955043426047,3.947413212079738,-33.324702216632474,-18.238903438525774,5.4668831190734,5.2349963079912,-31.407848873861752,-16.739937610802315,0.32463573067402,0.31154581430978,-34.46204521957787,-19.508841095720143,0.32463573067402,0.31154581430978,-31.407848873861752,-18.487409501771015,5.4668831190734,5.2349963079912,-33.506074044388676,-17.022131686281863,38.22249025847608,1.0482700495509745,1.0442955061357315,16.959246,0.00250327,-45.87310579,2.959133776,-48.51471,2.074152601,0.070673939,0.034073645,88.625838399726
RSM3369,2.1793,0.1159,0.6286,0.000120461,1.97e-06,298.15,298.15,0.7309697168929951,0.6968868129190778,-35.17586597684561,-18.932671297715423,0.91949026325571,0.88202198856873,-32.54562818388125,-17.45894471315229,0.06986021440677,0.056877899543223004,-36.53496251223059,-20.104837164119317,0.06986021440677,0.056877899543223004,-32.54562818388125,-19.275487505275166,0.91949026325571,0.88202198856873,-36.120945101307456,-17.60703719035275,61.14768469660675,1.0489073739680967,1.0424799780181646,2.9128731,0.00443827,-53.48735948,2.421741188,-66.99014,0.541609592,0.000186916,0.000345112,646.2079774943526
RSM3372,1.1461,0.4668,0.7758,0.000346343,5.58e-06,298.15,298.15,5.450048692475372,4.904126887885701,-33.43622850744792,-15.884061000992979,7.9174091042718,7.4137278974517,-30.923390280563574,-15.271119231047457,0.25086712895844,0.24815960235350001,-35.409156221626674,-16.519524318995664,0.25086712895844,0.24815960235350001,-31.206754352214205,-15.27246766204361,7.9174091042718,7.4137278974517,-34.513213272173196,-15.675281872692656,62.068626869421706,1.1113188579881792,1.0679389928772758,22.521123,3.00138,-66.66067212,9.066534751,-50.43028,2.496875835,0.022199768,0.008891018,75.22948970109339
RSM3373,0.9209,0.5764,0.8251,0.000196252,6.12e-06,298.15,298.15,9.033840344302495,8.028413708922841,-31.78435500041532,-15.055789419800071,13.31446497384,12.433464422071,-27.47389220699435,-14.360132579074834,0.28500996941121,0.27701900216968,-35.3201428643484,-15.717008088770548,0.28500996941121,0.27701900216968,-28.433990764963376,-14.402431063100167,13.31446497384,12.433464422071,-32.759516871335585,-15.362214016940602,32.06731502168055,1.125233535768229,1.0708572061543877,34.5895425,52.4799,-65.91724074,16.90905167,-53.90192,2.227521571,0.007847503,0.003522975,90.5284696096736
RSM3388,1.1808,0.2352,1.0086,0.000387869,9.39e-06,298.15,298.15,2.184102901305737,2.379551302483373,-32.65453825491195,-20.049848330328402,3.0205873301654,3.2942704339971,-31.53296156092202,-18.106867867232296,0.12674077559937,0.15972262087855,-34.365421558444694,-22.156574622561283,0.12674077559937,0.15972262087855,-34.04700400438521,-22.156574622561283,3.0205873301654,3.2942704339971,-31.700397614527873,-18.17870285883479,41.30659836990433,0.9178633379433433,0.9169214825206248,10.841148,2.73e-05,-27.93682357,0.099052441,-28.79797,1.335623344,1.179607904,0.883189044,164.45231130140104
RSM3391,0.8594,0.5269,0.9373,0.00037617,1.1e-05,298.15,298.15,8.574473984992936,7.9982187732359415,-33.10939162347916,-17.018837955329683,12.201290832234,11.638836859274,-27.930705745081067,-16.19218509649278,0.34976785334915,0.35729652538779,-35.78945245662382,-17.937655637031416,0.34976785334915,0.35729652538779,-27.930705745081067,-16.96633204773812,12.201290832234,11.638836859274,-34.30110686102066,-16.497674947709687,34.197269618430035,1.0720479431850773,1.0483256170491624,33.763758,0.000142702,-31.25230422,0.97890435,-33.68646,3.815702529,0.034875132,0.009139898,69.16696997677934
RSM3396,0.8032,0.6503,0.7936,2.91e-05,3.62e-06,298.15,298.15,11.935604095534378,11.046090862663663,-22.6014032821935,-12.704199528848994,18.010500759513,17.95912142091,-19.405514336982222,-11.63995706292485,0.27363322018023,0.26591282218921,-29.028521122903555,-14.015934464243962,0.27363322018023,0.26591282218921,-19.405514336982222,-11.63995706292485,18.010500759513,17.95912142091,-20.27063517359462,-14.015934464243962,8.0386718125216,1.080527423133575,1.0028609049071953,44.8168605,1.68e-05,-22.66638651,0.096567962,-20.076,0.430029767,0.410431834,0.954426566,-8297.015166011135
RSM3399,0.9524,0.4082,0.977,7.5e-05,4.31e-06,298.15,298.15,5.924967311195199,5.436303316483404,-28.451032242493422,-14.82732282868912,8.3121638784864,8.0182029635869,-24.94876762040192,-14.01492631688603,0.35376106525305,0.28506596722733,-30.346765690499726,-15.545780675716696,0.35376106525305,0.28506596722733,-25.15896898473152,-14.730410625095612,8.3121638784864,8.0182029635869,-29.55775025259231,-14.245563381093524,17.401388073923876,1.0898890231582605,1.0366616954239534,23.5461525,0.000636765,-43.93633628,0.516679096,-32.21025,0.884182507,0.156466184,0.176961411,318.0396235610365
RSM3405,1.3341,0.3056,0.8908,6.24e-05,3.99e-06,298.15,298.15,4.058214546508069,3.6053418196979243,-34.13840146872577,-18.01042533251716,5.3444149562694,5.0029292049199,-25.36496815384488,-15.709666462042053,0.3616655474348,0.26157152289634,-37.58104253340301,-19.415253045805244,0.3616655474348,0.26157152289634,-25.36496815384488,-15.709666462042053,5.3444149562694,5.0029292049199,-36.78146422990994,-18.348164883700623,15.639093824788514,1.125611592314141,1.0682571624264867,12.6339645,1.9e-05,-29.57321362,0.071587966,-24.39185,0.903037489,0.066917545,0.074102732,221.4809872827177
RSM3407,1.3483,0.2302,0.9087,0.000132918,6.09e-06,298.15,298.15,2.2307408280819367,2.148182945072161,-31.987798765899843,-18.415974995115867,2.9373544351286,2.8680441141524,-28.619125937048853,-17.340644442673785,0.20311924797801,0.16205539886487,-33.63597973942949,-19.472227517895824,0.20311924797801,0.16205539886487,-28.619125937048853,-18.71352357289806,2.9373544351286,2.8680441141524,-33.02197553309308,-17.340644442673785,21.825612179702432,1.0384314954171485,1.0241664068670224,9.410469,1.5e-05,-26.06083053,0.072534766,-27.19131,1.022217027,0.200890139,0.196523961,231.5289628454324
RSM3408,1.4248,0.2945,0.8127,0.000305303,8.55e-06,298.15,298.15,2.753555791016157,2.3427919952073184,-33.801916695259344,-18.284849813788693,3.8112262317445,3.3962109395315,-28.757786629410283,-17.635508978329643,0.26735945864148,0.1355777187869,-35.796300107891675,-18.856300412627462,0.26735945864148,0.1355777187869,-28.757786629410283,-17.844082888205516,3.8112262317445,3.3962109395315,-35.272981898056436,-18.187463386427268,35.707949040005964,1.1753308858182752,1.122199503976961,11.4236205,1.5e-05,-23.0803856,0.253150948,-30.42695,1.647884457,0.261190113,0.158500259,141.75374476665908
RSM3410,0.8734,0.6092,0.7165,6.09e-05,3.96e-06,298.15,298.15,9.930051041482484,9.153914578514746,-26.259973848174656,-12.463532596821665,15.101380332271,14.549975972205,-22.143527935821627,-11.712880841935366,0.25278727553209,0.2498907779525,-28.611589242073766,-13.604725052045948,0.25278727553209,0.2498907779525,-23.69890043534842,-13.602990385268432,15.101380332271,14.549975972205,-27.097160193735004,-13.252594663889614,15.378783995256565,1.084787383180124,1.0378972694606725,38.5882065,1.88e-05,-24.14450436,0.088884473,-21.80348,0.73306298,0.644101863,0.878644647,290.5773111254305
RSM3415,1.6153,0.1276,0.8643,3.47e-05,6.23e-07,298.15,298.15,1.1567870565918292,1.0823432140532947,-33.5316148001121,-17.416989638975107,1.5426011485542999,1.5070498215622,-32.31274981213138,-15.436556367303393,0.11610461355324,0.09149243982464,-34.96730754680434,-20.56670203813059,0.11610461355324,0.09149243982464,-33.57267496932472,-20.56670203813059,1.5426011485542999,1.5070498215622,-33.381570088009454,-15.953417530274514,55.69814494679784,1.0687802552562593,1.0235900143992744,4.23159195,6.74e-05,-36.01768471,0.086109448,-34.6187,0.328049326,0.208672915,0.636102251,-6216.456554038183
RSM3416,1.0641,0.4197,0.8738,0.000182759,6.62e-06,298.15,298.15,6.166859651801358,5.42562693061349,-33.37606783135631,-16.541333764383975,8.7342130005491,7.9105609729169,-27.64293979948088,-15.983147855131852,0.31751816930175,0.30456000409599,-36.49556766385234,-17.218752324970524,0.31751816930175,0.30456000409599,-28.203944406007505,-16.584310822198326,8.7342130005491,7.9105609729169,-35.455363623665825,-16.545948711949972,27.607095527629074,1.136616971764942,1.1041205586368659,21.815274,6.62e-05,-30.89561277,0.244469478,-30.18325,1.775495022,0.087386761,0.049218252,110.54357410790134
RSM3419,1.1629,0.4378,0.7946,0.000199335,6.94e-06,298.15,298.15,4.668420695166864,4.545915811104624,-32.0298741944106,-17.14265441261237,6.7167778664097,6.7383027350574,-28.263327445084254,-16.3197090861559,0.25491245121989,0.25603318436185,-34.01191335924205,-18.077651534772762,0.25491245121989,0.25603318436185,-28.96555917492255,-17.475209512961566,6.7167778664097,6.7383027350574,-32.86196936352125,-16.379184929745204,28.722618339680356,1.0269483398179002,0.9968055948960695,20.48061,2.17e-05,-27.64825658,0.098373201,-25.40197,1.661734803,1.192561948,0.717660812,104.04544484664363
RSM3420,0.9369,0.4945,0.852,4.11e-05,3.48e-06,298.15,298.15,8.54623372812386,7.239972427516561,-28.0606757970894,-12.837044976721243,12.288495403537,10.975142001823,-21.644357750820767,-12.44911691680239,0.32870464241794,0.30375287202731,-31.97938019689215,-13.181645021043819,0.32870464241794,0.30375287202731,-21.66905798914128,-12.711729533999707,12.288495403537,10.975142001823,-28.624079379745424,-13.174055862809867,11.810341433809933,1.180423518692072,1.1196661875987326,29.234514,0.000230882,-37.61039706,0.356255389,-32.24347,0.566652709,0.078520227,0.13856852,1915.4771745265905
RSM3423,1.1314,0.4382,0.8022,0.000272556,8.97e-06,298.15,298.15,5.678461322691608,4.629328131285108,-34.341619998887815,-17.47849568996209,8.1713653609828,6.88779385113,-28.028066051369745,-16.70235390902007,0.30735704602099,0.22716088339022,-37.12665582316523,-18.15020627670833,0.30735704602099,0.22716088339022,-28.512097596461288,-16.70235390902007,8.1713653609828,6.88779385113,-36.743209316050674,-17.200302338767745,30.385280893502692,1.2266275281536443,1.1863545189641578,21.3359205,0.654016,-64.6040813,1.46843432,-39.73739,2.497392623,0.177369027,0.071021683,81.31565907086545
RSM3426,1.1553,0.2773,0.9448,0.000818662,2.05e-05,298.15,298.15,2.849608702501233,3.058250185772312,-35.10323058510342,-21.969508202564967,4.0121220017886,4.1793523784659,-33.22266859777594,-21.1582190666201,0.14820644562639,0.23196378339919,-36.24793955352708,-22.631450626993775,0.14820644562639,0.23196378339919,-33.398238164433856,-21.904767837507553,4.0121220017886,4.1793523784659,-35.749300718807135,-21.870640386017282,39.934729759281474,0.9317774967389328,0.9599865334304152,13.2053925,2.11e-05,-22.84611425,0.102097024,-25.19868,2.178331659,1.604105769,0.736391891,126.49260173828252
RSM3438,1.6443,0.1155,0.7944,4.7e-05,1.15e-06,298.15,298.15,0.8658570634706138,0.8360015102101626,-32.54341511834223,-18.539086588122306,1.1595920126592,1.1189976259988,-31.23774566919232,-17.146645443663886,0.0796249446213,0.05130661325271,-33.78771450783357,-19.56529314964689,0.0796249446213,0.05130661325271,-31.463740437568443,-19.06192010912291,1.1595920126592,1.1189976259988,-33.78771450783357,-18.1085163706004,40.86952967866984,1.03571231976831,1.036277455569336,3.57503805,0.000135439,-38.998425,0.412694394,-39.75474,0.352803013,0.01408749,0.039930187,-217.90524177168547
RSM3442,1.4454,0.2319,0.8037,2.91e-05,2.52e-06,298.15,298.15,2.208750118158607,2.234852101879406,-28.449903054332434,-17.629348889499013,2.7985449514213,2.9572252267416,-27.141566579087765,-16.05065001600207,0.30559929656252,0.22842479909592,-30.23281402799429,-19.30156953507558,0.30559929656252,0.22842479909592,-27.280760484010692,-18.928689473019375,2.7985449514213,2.9572252267416,-27.814400562992486,-16.071871073957144,11.547614465232355,0.9883204872036783,0.946341498142809,8.61915,7.41e-06,-23.25353574,0.032148704,-22.52698,0.361113564,0.325337915,0.900929646,172084.77890755772
RSM3455,1.1682,0.4834,0.7849,0.000137408,5e-06,298.15,298.15,5.949641606475994,5.5735547304854896,-31.928504520361493,-16.02650965577407,8.3434216922706,8.0362016626391,-26.992624222184325,-15.21239169395205,0.28201338207934,0.26609152112378,-34.27797426710349,-16.976014990571002,0.28201338207934,0.26609152112378,-27.179935392571494,-15.59380633783747,8.3434216922706,8.0362016626391,-33.48502223561357,-15.667831633301192,27.481594503681094,1.0674770221475294,1.03822950723832,22.7434005,0.00142377,-44.31328243,2.725449638,-39.38188,1.624261136,0.018000173,0.011082068,104.1308668653077
RSM3457,1.0923,0.3324,0.9151,2.49e-05,2.39e-06,298.15,298.15,4.769985810817245,4.555637038323916,-27.960242058157306,-15.618298501412644,6.7263851972693995,7.0375775804877,-22.10029807055411,-13.935284984782403,0.32719720076430003,0.25939996935708,-30.969438102443128,-16.587688454070918,0.32719720076430003,0.25939996935708,-22.10029807055411,-13.935284984782403,6.7263851972693995,7.0375775804877,-27.784861727716713,-16.587688454070918,10.418405682675447,1.047051327989717,0.9557813211065602,16.7500665,2.6e-05,-27.84097412,0.097947938,-26.60945,0.339655887,0.164942352,0.485616057,-785.1079458624714
RSM3461,1.2726,0.2536,0.8908,0.000765001,1.12e-05,298.15,298.15,2.482566306853199,2.3669857282586366,-35.69419448013776,-19.534713593252157,3.4823135116247,3.3264815470472,-34.5750097661818,-18.419707761180728,0.15784290923904,0.12702888290691,-36.993346468394115,-20.53094153559223,0.15784290923904,0.12702888290691,-34.5750097661818,-20.47287240990375,3.4823135116247,3.3264815470472,-36.32392541224474,-18.419707761180728,68.30365461574513,1.0488302811519463,1.0468458827660654,10.9032525,0.000625397,-43.22435699,0.934710183,-36.22758,2.041679257,0.070559968,0.034559771,102.13540516597848
RSM3468,1.3242,0.2671,0.8679,0.000325345,3.8e-06,298.15,298.15,2.149927774480602,2.4315175881538464,-33.410434381064235,-17.814741534137887,3.1222167588229,3.3566978756054002,-30.757689350435992,-16.75064174230916,0.09124847238373501,0.17839804604807,-35.47814707767021,-18.847738598439268,0.09124847238373501,0.17839804604807,-35.47814707767021,-18.658649721528235,3.1222167588229,3.3566978756054002,-33.548222862715406,-17.15270094600241,85.61708273234665,0.8841917430307675,0.9301453018791153,11.0465535,0.00159447,-44.34412535,1.301766925,-41.95188,1.300367001,0.086167905,0.066264297,149.48614934471695
RSM3469,1.302,0.1745,0.9813,5.18e-05,9.78e-07,298.15,298.15,2.2508759825118605,1.907419117236424,-34.012021648782074,-18.2423823108079,3.4446699756574,2.7345321456605998,-32.28774125636101,-17.199350621147754,0.17870613397622,0.14069174161006,-35.57057059422364,-19.555154150056303,0.17870613397622,0.14069174161006,-33.128149478662905,-19.521613394253542,3.4446699756574,2.7345321456605998,-34.43199718714866,-17.401353832278545,52.965181017197324,1.180063658883673,1.2596926246131173,7.1170425,0.000163087,-43.49525192,0.174413383,-39.3739,0.463263898,0.305396625,0.659228198,889.0303774925222
